"V1","V2","V3","V4"
216530.4,677512.9,218312.5,676942.2
218312.5,676942.2,219527.5,676616.1
219527.5,676616.1,219284.5,674822.5
219284.5,674822.5,218069.5,673599.6
218069.5,673599.6,217097.5,671398.5
217097.5,671398.5,216854.4,669931
216854.4,669931,216854.4,668708.1
216854.4,668708.1,216530.4,667729.8
216530.4,667729.8,215639.4,666262.4
215639.4,666262.4,213776.4,665284.1
213776.4,665284.1,213776.4,664713.4
213776.4,664713.4,211670.3,665284.1
211670.3,665284.1,210131.3,666833
210131.3,666833,210131.3,668952.7
210131.3,668952.7,209564.2,670175.6
209564.2,670175.6,209564.2,671724.6
209564.2,671724.6,209564.2,673273.5
209564.2,673273.5,208916.2,674822.5
208916.2,674822.5,208349.2,675719.3
208349.2,675719.3,207377.2,676942.2
207377.2,676942.2,206810.2,679061.8
206810.2,679061.8,206486.2,680284.7
206486.2,680284.7,205919.1,680284.7
205919.1,680284.7,205919.1,678491.2
205919.1,678491.2,205919.1,677268.3
205919.1,677268.3,206486.2,676045.4
206486.2,676045.4,207134.2,674496.4
207134.2,674496.4,208349.2,673599.6
208349.2,673599.6,208592.2,672376.8
208592.2,672376.8,207701.2,671153.9
207701.2,671153.9,206810.2,669931
206810.2,669931,205595.1,669931
205595.1,669931,204947.1,670501.7
204947.1,670501.7,204056.1,671153.9
204056.1,671153.9,202517.1,671724.6
202517.1,671724.6,201950,672376.8
201950,672376.8,201059,673273.5
201059,673273.5,201059,676045.4
201059,676045.4,200735,677512.9
200735,677512.9,198872,677268.3
198872,677268.3,199844,675719.3
199844,675719.3,199844,674496.4
199844,674496.4,199844,673844.2
199844,673844.2,200087,673273.5
200087,673273.5,200411,671398.5
200411,671398.5,198629,670175.6
198629,670175.6,198304.9,668055.9
198304.9,668055.9,198872,667159.2
198872,667159.2,199196,665610.2
199196,665610.2,200087,664061.2
200087,664061.2,200411,662593.7
200411,662593.7,199520,661615.4
199520,661615.4,198629,662593.7
198629,662593.7,197656.9,663490.5
197656.9,663490.5,196441.9,663816.6
196441.9,663816.6,194983.9,664061.2
194983.9,664061.2,194011.8,665284.1
194011.8,665284.1,192796.8,667485.3
192796.8,667485.3,192229.8,669604.9
192229.8,669604.9,191581.8,672050.7
191581.8,672050.7,191905.8,673844.2
191905.8,673844.2,192553.8,675067.1
192553.8,675067.1,192553.8,676290
192553.8,676290,191905.8,678165
191905.8,678165,192229.8,680284.7
192229.8,680284.7,193444.8,681833.7
193444.8,681833.7,194659.8,682404.4
194659.8,682404.4,195550.9,683382.7
195550.9,683382.7,195550.9,685176.2
195550.9,685176.2,195550.9,687622
195550.9,687622,197089.9,688274.2
197089.9,688274.2,198304.9,688844.9
198304.9,688844.9,199520,690067.7
199520,690067.7,201059,691942.8
201059,691942.8,201302,693736.4
201302,693736.4,201302,694959.2
201302,694959.2,202517.1,694959.2
202517.1,694959.2,204056.1,695611.4
204056.1,695611.4,205919.1,695611.4
205919.1,695611.4,206810.2,696508.2
206810.2,696508.2,208025.2,696834.3
208025.2,696834.3,208916.2,699280.1
208916.2,699280.1,208916.2,701399.7
208916.2,701399.7,209807.3,702622.6
209807.3,702622.6,211670.3,703845.5
211670.3,703845.5,213776.4,704742.3
213776.4,704742.3,214991.4,705639
214991.4,705639,216530.4,706861.9
216530.4,706861.9,217745.5,707840.2
217745.5,707840.2,218636.5,708737
218636.5,708737,219527.5,709633.8
219527.5,709633.8,218312.5,710286
218312.5,710286,217097.5,708410.9
217097.5,708410.9,215639.4,707188
215639.4,707188,214100.4,706291.2
214100.4,706291.2,212561.3,706291.2
212561.3,706291.2,211994.3,706861.9
211994.3,706861.9,211670.3,707514.1
211670.3,707514.1,209807.3,705639
209807.3,705639,208916.2,704416.2
208916.2,704416.2,208592.2,702622.6
208592.2,702622.6,208592.2,701399.7
208592.2,701399.7,208025.2,700747.5
208025.2,700747.5,207701.2,699524.7
207701.2,699524.7,206162.2,698627.9
206162.2,698627.9,204056.1,698057.2
204056.1,698057.2,202841.1,697078.9
202841.1,697078.9,200735,696508.2
200735,696508.2,198304.9,694388.6
198304.9,694388.6,197656.9,692839.6
197656.9,692839.6,196198.9,691290.6
196198.9,691290.6,196198.9,689741.6
196198.9,689741.6,195226.9,688518.8
195226.9,688518.8,194983.9,687948.1
194983.9,687948.1,193444.8,687622
193444.8,687622,193120.8,686399.1
193120.8,686399.1,193120.8,685176.2
193120.8,685176.2,192553.8,684279.4
192553.8,684279.4,190690.7,683627.2
190690.7,683627.2,190123.7,682730.5
190123.7,682730.5,188908.7,681507.6
188908.7,681507.6,187369.6,682730.5
187369.6,682730.5,186721.6,684279.4
186721.6,684279.4,185506.6,682159.8
185506.6,682159.8,185506.6,679714
185506.6,679714,185506.6,678491.2
185506.6,678491.2,185830.6,676942.2
185830.6,676942.2,186154.6,676290
186154.6,676290,186478.6,674822.5
186478.6,674822.5,187045.6,674170.3
187045.6,674170.3,186721.6,672621.3
186721.6,672621.3,186478.6,671398.5
186478.6,671398.5,187045.6,670175.6
187045.6,670175.6,187045.6,668382
187045.6,668382,188260.7,666833
188260.7,666833,188908.7,664387.3
188908.7,664387.3,190123.7,663490.5
190123.7,663490.5,191338.8,661941.5
191338.8,661941.5,192229.8,661044.8
192229.8,661044.8,192553.8,659495.8
192553.8,659495.8,192796.8,657702.2
192796.8,657702.2,192553.8,655827.2
192553.8,655827.2,191581.8,654278.2
191581.8,654278.2,189799.7,653707.5
189799.7,653707.5,188584.7,653055.3
188584.7,653055.3,187369.6,651587.8
187369.6,651587.8,186154.6,650609.5
186154.6,650609.5,184939.6,649142.1
184939.6,649142.1,184291.6,647593.1
184291.6,647593.1,183400.5,645473.5
183400.5,645473.5,183076.5,643924.5
183076.5,643924.5,182509.5,641478.7
182509.5,641478.7,182185.5,639359.1
182185.5,639359.1,183076.5,636913.3
183076.5,636913.3,183724.5,634712.1
183724.5,634712.1,181618.5,634467.6
181618.5,634467.6,180403.5,632918.6
180403.5,632918.6,180079.5,630798.9
180079.5,630798.9,180079.5,629250
180079.5,629250,180079.5,627130.3
180079.5,627130.3,178864.4,624929.1
178864.4,624929.1,177973.4,622809.5
177973.4,622809.5,177001.4,621912.7
177001.4,621912.7,176110.3,620689.8
176110.3,620689.8,175786.3,618570.1
175786.3,618570.1,174571.3,617347.3
174571.3,617347.3,175219.3,615472.2
175219.3,615472.2,177001.4,615146.1
177001.4,615146.1,177649.4,613678.6
177649.4,613678.6,177973.4,611477.4
177973.4,611477.4,176758.4,609031.7
176758.4,609031.7,175786.3,607808.8
175786.3,607808.8,174328.3,606912
174328.3,606912,171574.2,605118.5
171574.2,605118.5,169711.2,605118.5
169711.2,605118.5,167605.1,605363
167605.1,605363,165175,604466.3
165175,604466.3,163069,603569.5
163069,603569.5,161205.9,603569.5
161205.9,603569.5,160314.9,604466.3
160314.9,604466.3,159747.9,605689.2
159747.9,605689.2,160638.9,607238.1
160638.9,607238.1,160638.9,609031.7
160638.9,609031.7,160638.9,610580.7
160638.9,610580.7,160314.9,612129.7
160314.9,612129.7,159990.9,614249.3
159990.9,614249.3,161529.9,615146.1
161529.9,615146.1,163636,617347.3
163636,617347.3,163960,618244
163960,618244,166066.1,618244
166066.1,618244,166390.1,621586.6
166390.1,621586.6,166714.1,623461.7
166714.1,623461.7,166390.1,625581.3
166390.1,625581.3,166390.1,627130.3
166390.1,627130.3,166390.1,628923.8
166390.1,628923.8,165175,629576
165175,629576,165499.1,631043.5
165499.1,631043.5,166390.1,632266.4
166390.1,632266.4,166714.1,632918.6
166714.1,632918.6,167038.1,634141.5
167038.1,634141.5,167281.1,635690.4
167281.1,635690.4,169468.2,637810.1
169468.2,637810.1,169144.2,639359.1
169144.2,639359.1,169144.2,640826.5
169144.2,640826.5,169711.2,642375.5
169711.2,642375.5,170359.2,643272.3
170359.2,643272.3,170683.2,646044.1
170683.2,646044.1,171898.2,646940.9
171898.2,646940.9,172789.3,648489.9
172789.3,648489.9,173113.3,649712.8
173113.3,649712.8,174895.3,651832.4
174895.3,651832.4,176110.3,653707.5
176110.3,653707.5,177001.4,654930.4
177001.4,654930.4,178864.4,655256.5
178864.4,655256.5,180079.5,655827.2
180079.5,655827.2,180403.5,657050
180403.5,657050,181618.5,657946.8
181618.5,657946.8,183400.5,659495.8
183400.5,659495.8,184048.6,661044.8
184048.6,661044.8,184291.6,662838.3
184291.6,662838.3,185263.6,663490.5
185263.6,663490.5,185263.6,664713.4
185263.6,664713.4,184291.6,664713.4
184291.6,664713.4,184048.6,663164.4
184048.6,663164.4,183400.5,661941.5
183400.5,661941.5,182509.5,661044.8
182509.5,661044.8,181861.5,660148
181861.5,660148,180403.5,658925.1
180403.5,658925.1,179755.4,657702.2
179755.4,657702.2,178540.4,657050
178540.4,657050,177325.4,656479.4
177325.4,656479.4,175543.3,655827.2
175543.3,655827.2,174571.3,655827.2
174571.3,655827.2,174571.3,657946.8
174571.3,657946.8,173680.3,658599
173680.3,658599,172141.2,658925.1
172141.2,658925.1,171250.2,659821.9
171250.2,659821.9,171250.2,661941.5
171250.2,661941.5,170926.2,664387.3
170926.2,664387.3,172789.3,665936.3
172789.3,665936.3,172789.3,667485.3
172789.3,667485.3,173356.3,668952.7
173356.3,668952.7,174895.3,670501.7
174895.3,670501.7,176434.4,671398.5
176434.4,671398.5,177001.4,672376.8
177001.4,672376.8,178216.4,673273.5
178216.4,673273.5,177325.4,673844.2
177325.4,673844.2,175543.3,672947.4
175543.3,672947.4,174328.3,671398.5
174328.3,671398.5,173356.3,670501.7
173356.3,670501.7,171898.2,670175.6
171898.2,670175.6,170926.2,669931
170926.2,669931,170926.2,672376.8
170926.2,672376.8,170683.2,674822.5
170683.2,674822.5,172141.2,676290
172141.2,676290,173113.3,677839
173113.3,677839,174571.3,678735.7
174571.3,678735.7,175786.3,680284.7
175786.3,680284.7,175786.3,680936.9
175786.3,680936.9,176434.4,682159.8
176434.4,682159.8,176758.4,683056.6
176758.4,683056.6,177325.4,684279.4
177325.4,684279.4,178216.4,684850.1
178216.4,684850.1,177973.4,685176.2
177973.4,685176.2,176110.3,684605.5
176110.3,684605.5,174895.3,682730.5
174895.3,682730.5,174004.3,681507.6
174004.3,681507.6,173680.3,679714
173680.3,679714,172789.3,678491.2
172789.3,678491.2,171574.2,677268.3
171574.2,677268.3,170926.2,676616.1
170926.2,676616.1,169711.2,676290
169711.2,676290,169468.2,677512.9
169468.2,677512.9,170035.2,680610.8
170035.2,680610.8,171898.2,682159.8
171898.2,682159.8,172465.2,683627.2
172465.2,683627.2,173113.3,684605.5
173113.3,684605.5,173680.3,685828.4
173680.3,685828.4,175219.3,686725.2
175219.3,686725.2,175543.3,687622
175543.3,687622,176110.3,688518.8
176110.3,688518.8,176434.4,689741.6
176434.4,689741.6,177325.4,690067.7
177325.4,690067.7,178216.4,690393.8
178216.4,690393.8,179188.4,690720
179188.4,690720,180970.5,690720
180970.5,690720,181294.5,691942.8
181294.5,691942.8,181294.5,693736.4
181294.5,693736.4,179431.4,694633.1
179431.4,694633.1,179755.4,695856
179755.4,695856,181294.5,697405
181294.5,697405,182509.5,699850.8
182509.5,699850.8,183400.5,701073.6
183400.5,701073.6,183076.5,702622.6
183076.5,702622.6,180646.5,701399.7
180646.5,701399.7,179431.4,699850.8
179431.4,699850.8,178216.4,698301.8
178216.4,698301.8,177649.4,697078.9
177649.4,697078.9,177001.4,697405
177001.4,697405,177649.4,700176.9
177649.4,700176.9,178216.4,702296.5
178216.4,702296.5,179431.4,703519.4
179431.4,703519.4,180403.5,704742.3
180403.5,704742.3,180970.5,706617.3
180970.5,706617.3,180646.5,708410.9
180646.5,708410.9,181618.5,709063.1
181618.5,709063.1,183724.5,710286
183724.5,710286,181861.5,710286
181861.5,710286,179431.4,709959.9
179431.4,709959.9,178216.4,709959.9
178216.4,709959.9,177001.4,708410.9
177001.4,708410.9,176434.4,706617.3
176434.4,706617.3,177001.4,704416.2
177001.4,704416.2,177001.4,703193.3
177001.4,703193.3,175786.3,702948.7
175786.3,702948.7,174571.3,704416.2
174571.3,704416.2,174004.3,706861.9
174004.3,706861.9,174004.3,709063.1
174004.3,709063.1,175219.3,710530.6
175219.3,710530.6,177325.4,711753.4
177325.4,711753.4,176110.3,714199.2
176110.3,714199.2,175786.3,716074.3
175786.3,716074.3,176110.3,716645
176110.3,716645,177973.4,716971
177973.4,716971,179431.4,716971
179431.4,716971,180403.5,717623.3
180403.5,717623.3,180403.5,718520
180403.5,718520,181294.5,719090.7
181294.5,719090.7,183076.5,719742.9
183076.5,719742.9,184291.6,719742.9
184291.6,719742.9,185263.6,720313.6
185263.6,720313.6,187369.6,720639.7
187369.6,720639.7,187936.7,720639.7
187936.7,720639.7,185263.6,720965.8
185263.6,720965.8,183724.5,720965.8
183724.5,720965.8,182185.5,721862.6
182185.5,721862.6,183400.5,723737.6
183400.5,723737.6,182185.5,724634.4
182185.5,724634.4,180646.5,724308.3
180646.5,724308.3,180646.5,726428
180646.5,726428,181861.5,727406.3
181861.5,727406.3,183400.5,727977
183400.5,727977,184048.6,727977
184048.6,727977,185506.6,727977
185506.6,727977,186154.6,728303
186154.6,728303,187045.6,730748.8
187045.6,730748.8,188260.7,731319.5
188260.7,731319.5,189151.7,731645.6
189151.7,731645.6,190690.7,731645.6
190690.7,731645.6,192229.8,731645.6
192229.8,731645.6,194011.8,731645.6
194011.8,731645.6,195550.9,731319.5
195550.9,731319.5,198304.9,731074.9
198304.9,731074.9,200735,730422.7
200735,730422.7,203165.1,730096.6
203165.1,730096.6,204056.1,731319.5
204056.1,731319.5,205595.1,732868.5
205595.1,732868.5,206810.2,734988.1
206810.2,734988.1,207701.2,735640.3
207701.2,735640.3,208025.2,737433.9
208025.2,737433.9,209564.2,737760
209564.2,737760,209807.3,739635
209807.3,739635,211670.3,740858
211670.3,740858,211670.3,742651.5
211670.3,742651.5,212885.3,742651.5
212885.3,742651.5,192553.8,732542.4
192553.8,732542.4,191014.7,733194.6
191014.7,733194.6,190690.7,734988.1
190690.7,734988.1,189475.7,736211
189475.7,736211,187936.7,735640.3
187936.7,735640.3,187693.7,736863.2
187693.7,736863.2,190123.7,738656.7
190123.7,738656.7,190690.7,740205.7
190690.7,740205.7,192796.8,740205.7
192796.8,740205.7,193768.8,738656.7
193768.8,738656.7,195550.9,738086
195550.9,738086,197413.9,739309
197413.9,739309,198629,740531.8
198629,740531.8,200087,741754.7
200087,741754.7,201302,742325.4
201302,742325.4,198872,741999.3
198872,741999.3,197089.9,741754.7
197089.9,741754.7,194983.9,741102.5
194983.9,741102.5,192796.8,740531.8
192796.8,740531.8,191581.8,741102.5
191581.8,741102.5,191014.7,742325.4
191014.7,742325.4,191581.8,744200.5
191581.8,744200.5,192796.8,745423.3
192796.8,745423.3,194011.8,746646.2
194011.8,746646.2,194983.9,747869.1
194983.9,747869.1,196198.9,749336.6
196198.9,749336.6,197089.9,749988.8
197089.9,749988.8,197980.9,751211.6
197980.9,751211.6,199196,752108.4
199196,752108.4,197980.9,753005.2
197980.9,753005.2,198304.9,754554.2
198304.9,754554.2,200087,755206.4
200087,755206.4,201626,755451
201626,755451,202517.1,756103.1
202517.1,756103.1,203732.1,756673.8
203732.1,756673.8,205271.1,757326
205271.1,757326,207377.2,756999.9
207377.2,756999.9,209807.3,756673.8
209807.3,756673.8,211994.3,756673.8
211994.3,756673.8,213209.3,757652.1
213209.3,757652.1,214667.4,757896.7
214667.4,757896.7,217097.5,758548.9
217097.5,758548.9,218960.5,758875
218960.5,758875,218312.5,759445.7
218312.5,759445.7,216530.4,759445.7
216530.4,759445.7,214424.4,758875
214424.4,758875,212237.3,757896.7
212237.3,757896.7,210131.3,757326
210131.3,757326,208916.2,757326
208916.2,757326,207701.2,757326
207701.2,757326,206162.2,757652.1
206162.2,757652.1,205595.1,758222.8
205595.1,758222.8,204056.1,758222.8
204056.1,758222.8,203165.1,758875
203165.1,758875,202274.1,760097.9
202274.1,760097.9,202841.1,762543.6
202841.1,762543.6,204704.1,764663.3
204704.1,764663.3,206486.2,766212.3
206486.2,766212.3,208025.2,767679.7
208025.2,767679.7,208592.2,768658
208592.2,768658,209807.3,770451.6
209807.3,770451.6,210779.3,771348.4
210779.3,771348.4,211670.3,772326.7
211670.3,772326.7,210779.3,774120.2
210779.3,774120.2,207377.2,774772.4
207377.2,774772.4,205271.1,775017
205271.1,775017,201626,760668.6
201626,760668.6,199520,759771.8
199520,759771.8,197980.9,758548.9
197980.9,758548.9,197089.9,757652.1
197089.9,757652.1,196198.9,756673.8
196198.9,756673.8,194983.9,755206.4
194983.9,755206.4,193768.8,754228
193768.8,754228,192553.8,753005.2
192553.8,753005.2,191338.8,753005.2
191338.8,753005.2,190366.7,751782.3
190366.7,751782.3,189475.7,750885.5
189475.7,750885.5,188260.7,750314.9
188260.7,750314.9,187693.7,749336.6
187693.7,749336.6,185506.6,749336.6
185506.6,749336.6,185830.6,748113.7
185830.6,748113.7,184291.6,746320.1
184291.6,746320.1,183076.5,745423.3
183076.5,745423.3,183076.5,744200.5
183076.5,744200.5,182509.5,742977.6
182509.5,742977.6,181294.5,742651.5
181294.5,742651.5,180646.5,741999.3
180646.5,741999.3,179755.4,741102.5
179755.4,741102.5,178216.4,740205.7
178216.4,740205.7,176758.4,739309
176758.4,739309,175786.3,738656.7
175786.3,738656.7,174004.3,738086
174004.3,738086,171898.2,739309
171898.2,739309,170926.2,740531.8
170926.2,740531.8,169468.2,741102.5
169468.2,741102.5,168496.1,741999.3
168496.1,741999.3,170359.2,744771.1
170359.2,744771.1,169144.2,744445
169144.2,744445,169144.2,742977.6
169144.2,742977.6,168253.1,741754.7
168253.1,741754.7,166714.1,742651.5
166714.1,742651.5,164608,742977.6
164608,742977.6,163069,742977.6
163069,742977.6,161529.9,743548.3
161529.9,743548.3,160638.9,745097.2
160638.9,745097.2,159099.9,745994
159099.9,745994,158208.9,746890.8
158208.9,746890.8,157560.8,748765.9
157560.8,748765.9,156102.8,750314.9
156102.8,750314.9,155778.8,752108.4
155778.8,752108.4,155778.8,753657.4
155778.8,753657.4,155778.8,755206.4
155778.8,755206.4,159747.9,755206.4
159747.9,755206.4,160638.9,755206.4
160638.9,755206.4,161205.9,755777
161205.9,755777,162745,755206.4
162745,755206.4,163960,753331.3
163960,753331.3,165175,752434.5
165175,752434.5,165823.1,751782.3
165823.1,751782.3,166390.1,751782.3
166390.1,751782.3,165499.1,753005.2
165499.1,753005.2,164608,753657.4
164608,753657.4,163636,754880.3
163636,754880.3,163393,756103.1
163393,756103.1,164851,756429.2
164851,756429.2,166390.1,756673.8
166390.1,756673.8,167605.1,757896.7
167605.1,757896.7,168496.1,759119.6
168496.1,759119.6,170359.2,759119.6
170359.2,759119.6,171250.2,759771.8
171250.2,759771.8,172465.2,759445.7
172465.2,759445.7,173113.3,758875
173113.3,758875,174328.3,758222.8
174328.3,758222.8,175219.3,757652.1
175219.3,757652.1,176758.4,756999.9
176758.4,756999.9,178540.4,756999.9
178540.4,756999.9,181294.5,756673.8
181294.5,756673.8,183076.5,756673.8
183076.5,756673.8,184291.6,756429.2
184291.6,756429.2,185506.6,757652.1
185506.6,757652.1,184048.6,757652.1
184048.6,757652.1,182185.5,758222.8
182185.5,758222.8,180403.5,758222.8
180403.5,758222.8,178864.4,758548.9
178864.4,758548.9,177325.4,759119.6
177325.4,759119.6,176434.4,760097.9
176434.4,760097.9,175543.3,760994.7
175543.3,760994.7,174004.3,761320.8
174004.3,761320.8,171898.2,760994.7
171898.2,760994.7,170359.2,760994.7
170359.2,760994.7,169468.2,760097.9
169468.2,760097.9,168253.1,759119.6
168253.1,759119.6,167038.1,758548.9
167038.1,758548.9,165175,757896.7
165175,757896.7,162745,758222.8
162745,758222.8,160638.9,758548.9
160638.9,758548.9,159747.9,759119.6
159747.9,759119.6,158208.9,759119.6
158208.9,759119.6,157884.9,758875
157884.9,758875,156102.8,758548.9
156102.8,758548.9,154563.8,758875
154563.8,758875,153024.7,760342.5
153024.7,760342.5,151485.7,760668.6
151485.7,760668.6,149379.6,760342.5
149379.6,760342.5,147840.6,760342.5
147840.6,760342.5,145410.5,760342.5
145410.5,760342.5,143952.5,760342.5
143952.5,760342.5,142980.4,762217.5
142980.4,762217.5,142737.4,763766.5
142737.4,763766.5,143304.5,764989.4
143304.5,764989.4,143952.5,765560
143952.5,765560,145167.5,766456.8
145167.5,766456.8,145167.5,767435.1
145167.5,767435.1,147273.6,768005.8
147273.6,768005.8,149055.6,768902.6
149055.6,768902.6,151242.7,769228.7
151242.7,769228.7,152700.7,769554.8
152700.7,769554.8,154563.8,768902.6
154563.8,768902.6,155778.8,768005.8
155778.8,768005.8,156993.8,768658
156993.8,768658,158532.9,768902.6
158532.9,768902.6,159099.9,769228.7
159099.9,769228.7,160962.9,768902.6
160962.9,768902.6,161854,767679.7
161854,767679.7,163069,766456.8
163069,766456.8,164284,764663.3
164284,764663.3,165499.1,764663.3
165499.1,764663.3,165499.1,765560
165499.1,765560,165499.1,767435.1
165499.1,767435.1,164284,768005.8
164284,768005.8,163069,769228.7
163069,769228.7,163393,770451.6
163393,770451.6,164851,770451.6
164851,770451.6,166066.1,770125.5
166066.1,770125.5,168496.1,769880.9
168496.1,769880.9,169711.2,769880.9
169711.2,769880.9,170683.2,769554.8
170683.2,769554.8,170035.2,770777.7
170035.2,770777.7,167929.1,771103.8
167929.1,771103.8,166714.1,771674.5
166714.1,771674.5,165175,772571.2
165175,772571.2,164284,774120.2
164284,774120.2,164851,775017
164851,775017,167038.1,775017
167038.1,775017,169711.2,775343.1
169711.2,775343.1,171898.2,775017
171898.2,775017,172789.3,775017
172789.3,775017,174571.3,775995.3
174571.3,775995.3,175219.3,778115
175219.3,778115,176434.4,779663.9
176434.4,779663.9,175786.3,779908.5
175786.3,779908.5,175219.3,779011.7
175219.3,779011.7,173680.3,777788.8
173680.3,777788.8,172789.3,776566
172789.3,776566,171898.2,777462.7
171898.2,777462.7,170926.2,778685.6
170926.2,778685.6,172465.2,779663.9
172465.2,779663.9,173113.3,780560.7
173113.3,780560.7,173113.3,781783.6
173113.3,781783.6,171250.2,781457.5
171250.2,781457.5,169468.2,781457.5
169468.2,781457.5,168496.1,780560.7
168496.1,780560.7,166714.1,779908.5
166714.1,779908.5,165499.1,779908.5
165499.1,779908.5,163960,780234.6
163960,780234.6,163393,780886.8
163393,780886.8,162745,782354.3
162745,782354.3,163960,782354.3
163960,782354.3,165175,782680.4
165175,782680.4,167038.1,783332.6
167038.1,783332.6,166390.1,783903.2
166390.1,783903.2,165499.1,784555.4
165499.1,784555.4,163960,785778.3
163960,785778.3,165823.1,786022.9
165823.1,786022.9,166714.1,787898
166714.1,787898,166714.1,789120.8
166714.1,789120.8,167281.1,790669.8
167281.1,790669.8,167281.1,791892.7
167281.1,791892.7,167929.1,793115.6
167929.1,793115.6,167605.1,794338.5
167605.1,794338.5,169144.2,794909.1
169144.2,794909.1,170926.2,794909.1
170926.2,794909.1,172465.2,794909.1
172465.2,794909.1,174571.3,794583
174571.3,794583,175786.3,793115.6
175786.3,793115.6,176434.4,791566.6
176434.4,791566.6,177973.4,790669.8
177973.4,790669.8,178540.4,790017.6
178540.4,790017.6,179431.4,789447
179431.4,789447,180646.5,789691.5
180646.5,789691.5,181861.5,790669.8
181861.5,790669.8,183724.5,790914.4
183724.5,790914.4,185830.6,790914.4
185830.6,790914.4,187369.6,791240.5
187369.6,791240.5,188260.7,791892.7
188260.7,791892.7,187936.7,792789.5
187936.7,792789.5,186154.6,792789.5
186154.6,792789.5,184939.6,792463.4
184939.6,792463.4,183400.5,791892.7
183400.5,791892.7,182185.5,791892.7
182185.5,791892.7,180646.5,791892.7
180646.5,791892.7,180079.5,791892.7
180079.5,791892.7,179431.4,793686.3
179431.4,793686.3,178216.4,794583
178216.4,794583,177649.4,796458.1
177649.4,796458.1,176758.4,797354.9
176758.4,797354.9,175219.3,797354.9
175219.3,797354.9,173680.3,796784.2
173680.3,796784.2,173680.3,798007.1
173680.3,798007.1,172789.3,799230
172789.3,799230,171574.2,799230
171574.2,799230,171250.2,800126.7
171250.2,800126.7,172141.2,801920.3
172141.2,801920.3,174328.3,803795.4
174328.3,803795.4,175543.3,804366
175543.3,804366,175543.3,806241.1
175543.3,806241.1,176758.4,806567.2
176758.4,806567.2,178864.4,807137.9
178864.4,807137.9,180970.5,806811.8
180970.5,806811.8,182185.5,806567.2
182185.5,806567.2,183076.5,805915
183076.5,805915,184291.6,804366
184291.6,804366,186154.6,803469.3
186154.6,803469.3,187693.7,802246.4
187693.7,802246.4,188260.7,802898.6
188260.7,802898.6,188908.7,804121.5
188908.7,804121.5,191338.8,804121.5
191338.8,804121.5,192553.8,804121.5
192553.8,804121.5,194659.8,804121.5
194659.8,804121.5,195874.9,804121.5
195874.9,804121.5,195226.9,805589
195226.9,805589,193444.8,805018.3
193444.8,805018.3,191905.8,804692.2
191905.8,804692.2,190366.7,804692.2
190366.7,804692.2,188584.7,804692.2
188584.7,804692.2,187045.6,804692.2
187045.6,804692.2,185830.6,805915
185830.6,805915,185506.6,807137.9
185506.6,807137.9,183400.5,808360.8
183400.5,808360.8,182185.5,808686.9
182185.5,808686.9,180646.5,809013
180646.5,809013,179755.4,809013
179755.4,809013,178540.4,810480.4
178540.4,810480.4,178216.4,812029.4
178216.4,812029.4,179188.4,813578.4
179188.4,813578.4,180403.5,814475.2
180403.5,814475.2,181294.5,815372
181294.5,815372,181618.5,816350.3
181618.5,816350.3,181294.5,818469.9
181294.5,818469.9,180646.5,820018.9
180646.5,820018.9,182509.5,820915.7
182509.5,820915.7,184291.6,821241.8
184291.6,821241.8,186154.6,821241.8
186154.6,821241.8,187369.6,822138.5
187369.6,822138.5,188260.7,822464.6
188260.7,822464.6,189799.7,821241.8
189799.7,821241.8,191581.8,820018.9
191581.8,820018.9,192229.8,818143.8
192229.8,818143.8,193444.8,816350.3
193444.8,816350.3,195226.9,816594.8
195226.9,816594.8,195550.9,817817.7
195550.9,817817.7,193768.8,818469.9
193768.8,818469.9,192553.8,820018.9
192553.8,820018.9,191338.8,820589.6
191338.8,820589.6,190690.7,821812.4
190690.7,821812.4,189799.7,823035.3
189799.7,823035.3,190366.7,824910.4
190366.7,824910.4,192229.8,826133.3
192229.8,826133.3,194011.8,826704
194011.8,826704,194983.9,827030
194983.9,827030,193444.8,828253
193444.8,828253,192229.8,827600.7
192229.8,827600.7,191581.8,826133.3
191581.8,826133.3,190690.7,825481
190690.7,825481,189475.7,824910.4
189475.7,824910.4,188260.7,824258.2
188260.7,824258.2,186721.6,824258.2
186721.6,824258.2,185263.6,824258.2
185263.6,824258.2,184291.6,824910.4
184291.6,824910.4,183724.5,825155
183724.5,825155,182509.5,825155
182509.5,825155,181294.5,824584.3
181294.5,824584.3,179755.4,824584.3
179755.4,824584.3,178864.4,824584.3
178864.4,824584.3,177649.4,825481
177649.4,825481,176758.4,827600.7
176758.4,827600.7,176758.4,829149.7
176758.4,829149.7,178216.4,829801.9
178216.4,829801.9,180079.5,830372.6
180079.5,830372.6,181294.5,831269.4
181294.5,831269.4,182509.5,831269.4
182509.5,831269.4,184615.6,831024.8
184615.6,831024.8,187045.6,831269.4
187045.6,831269.4,188908.7,831595.5
188908.7,831595.5,190690.7,832492.2
190690.7,832492.2,192229.8,834693.4
192229.8,834693.4,193444.8,835590.2
193444.8,835590.2,193444.8,837139.2
193444.8,837139.2,194011.8,838036
194011.8,838036,194983.9,840481.7
194983.9,840481.7,193120.8,840481.7
193120.8,840481.7,191905.8,838606.6
191905.8,838606.6,191338.8,837383.8
191338.8,837383.8,190690.7,836160.9
190690.7,836160.9,189799.7,834693.4
189799.7,834693.4,188584.7,833470.5
188584.7,833470.5,186154.6,833470.5
186154.6,833470.5,184615.6,833715.1
